Product ID,Product Name Cleaned,Product Description,Price,Category,Sub-Category,stock
OFF-PA-10000501,Petty Cash Envelope,"The Petty Cash Envelope is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",21.568,Office Supplies,Paper,2
OFF-BI-10002949,Prestige Round Ring Binders,"The Prestige Round Ring Binders is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",4.864,Office Supplies,Binders,3
OFF-PA-10001639,Xerox 203,"The Xerox 203 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",5.184,Office Supplies,Paper,0
OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,"The Deluxe Heavy-Duty Vinyl Round Ring Binder is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",18.336,Office Supplies,Binders,5
OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16_x0094_ x 11_x0094_","The Adams Phone Message Book, 200 Message Capacity, 8 1/16_x0094_ x 11_x0094_ is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",6.88,Office Supplies,Paper,0
OFF-BI-10004352,Wilson Jones DublLock D-Ring Binders,"The Wilson Jones DublLock D-Ring Binders is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",2.025,Office Supplies,Binders,4
OFF-PA-10001685,Easy-staple paper,"The Easy-staple paper is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",10.14,Office Supplies,Paper,3
OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,"The Ibico Plastic Spiral Binding Combs is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",30.4,Office Supplies,Binders,4
OFF-AR-10003770,Newell 340,"The Newell 340 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",2.88,Office Supplies,Art,5
OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,"The Acme Forged Steel Scissors with Black Enamel Handles is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",7.448,Office Supplies,Supplies,1
OFF-FA-10003021,Staples,"The Staples is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",1.88,Office Supplies,Fasteners,1
TEC-PH-10003580,Cisco IP Phone 7961G-GE VoIP phone,"The Cisco IP Phone 7961G-GE VoIP phone is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",173.264,Technology,Phones,4
OFF-LA-10000452,Avery 488,"The Avery 488 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",2.52,Office Supplies,Labels,1
OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages","The Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",5.88,Office Supplies,Paper,5
FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,"The Magna Visual Magnetic Picture Hangers is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",4.82,Furniture,Furnishings,0
OFF-AR-10003759,"Crayola Anti Dust Chalk, 12/Pack","The Crayola Anti Dust Chalk, 12/Pack is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",1.456,Office Supplies,Art,5
OFF-AR-10001868,Prang Dustless Chalk Sticks,"The Prang Dustless Chalk Sticks is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",1.68,Office Supplies,Art,1
OFF-BI-10003708,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""","The Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1"" is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",5.96,Office Supplies,Binders,2
OFF-AR-10001419,Newell 325,"The Newell 325 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",3.304,Office Supplies,Art,1
