Product ID,Product Name Cleaned,Product Description,Category,Sub-Category,price,rate,Yahoo Image URL
FUR-TA-10004619,Hon Non-Folding Utility Tables,"The Hon Non-Folding Utility Tables is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/jjKHJvWH/Hon-Used-Folding-Table-Light-Gray-01.jpg
OFF-AR-10003958,Newell 337,"The Newell 337 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/66DYprh0/NEWELLR5337.jpg
TEC-PH-10004586,Wilson SignalBoost 841262 DB PRO Amplifier Kit,"The Wilson SignalBoost 841262 DB PRO Amplifier Kit is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/43N1SBJJ/2840.jpg
OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""","The XtraLife ClearVue Slant-D Ring Binder, White, 3"" is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/BbD5KzCC/515-Sum-Sh-J8-L-AC-UF894-1000-QL80.jpg
OFF-AR-10000422,Pencil and Crayon Sharpener,"The Pencil and Crayon Sharpener is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/cLD3rZSS/35831-temp.jpg
OFF-PA-10002870,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾_x0094_ x 11_x0094_","The Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾_x0094_ x 11_x0094_ is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/Y0fGkB3T/image.jpg
OFF-AR-10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener,"The Panasonic KP-380BK Classic Electric Pencil Sharpener is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/wjByKPsb/image.jpg
OFF-ST-10000617,Woodgrain Magazine Files by Perma,"The Woodgrain Magazine Files by Perma is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/t4Lybfms/BB12895-03.jpg
FUR-FU-10000397,Luxo Economy Swing Arm Lamp,"The Luxo Economy Swing Arm Lamp is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/s2YFr2hL/R.jpg
OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,"The Kensington 4 Outlet MasterPiece Compact Power Control Center is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/Kz0HG3v0/9b1505cead894af99ff79e7a3e5ef9c9.jpg
TEC-PH-10003555,Motorola HK250 Universal Bluetooth Headset,"The Motorola HK250 Universal Bluetooth Headset is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/L47xxpqg/51-Cjrjlq-N7-L-AC-SL1000.jpg
FUR-BO-10003433,Sauder Cornerstone Collection Library,"The Sauder Cornerstone Collection Library is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/7L6BBYN7/PS1008-375.jpg
FUR-FU-10002554,"Westinghouse Floor Lamp with Metal Mesh Shade, Black","The Westinghouse Floor Lamp with Metal Mesh Shade, Black is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/FRSVqfkf/124268660.jpg
OFF-PA-10003072,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream","The Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/X7LcT6qg/1400552.jpg
OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,"The Acco 6 Outlet Guardian Premium Surge Suppressor is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/mD3FC7FS/38225.jpg
OFF-PA-10002659,Avoid Verbal Orders Carbonless Minifold Book,"The Avoid Verbal Orders Carbonless Minifold Book is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/SRTRfdQc/OIP.jpg
OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue","The Decoflex Hanging Personal Folder File, Blue is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/XJnvMmpw/77745.jpg
OFF-PA-10004156,Xerox 188,"The Xerox 188 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/kX2gdxXh/1372465-xerox-colorqube-8880.jpg
OFF-AR-10002818,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,"The Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/rsKMMkct/R.jpg
TEC-PH-10000347,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,"The Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/dVMwPpfL/R.jpg
OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,"The Wilson Jones Easy Flow II Sheet Lifters is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/5tgVz02C/1010065873.jpg
OFF-ST-10002574,"SAFCO Commercial Wire Shelving, Black","The SAFCO Commercial Wire Shelving, Black is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/1XnhbrcG/90c56aa4-b9f8-4c23-9b81-4d63ff08e570-1-5b745f935ccc67a4e960813b309963d3.jpg
FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,"The Westinghouse Clip-On Gooseneck Lamps is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/DzvV7TPy/4a75f9b9-082e-4bca-9cfd-e04de36046a6-1-f12da660f5e56d7374a215450c154240.jpg
FUR-FU-10004018,Tensor Computer Mounted Lamp,"The Tensor Computer Mounted Lamp is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/L6k2SNFD/bbc5e348-75e9-4666-99d1-a26f050a58e4-cd3f13b8f18efb6d4e9476f9324d9a98.jpg
TEC-MA-10002178,Cisco CP-7937G Unified IP Conference Station Phone,"The Cisco CP-7937G Unified IP Conference Station Phone is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/jSVcZB56/OIP.jpg
FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy","The Global High-Back Leather Tilter, Burgundy is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/K8yVR1ny/OIP.jpg
