City,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
24,4,3,1,3,1.08,2,0.7,-0.792
24,4,3,1,8,4.512,3,0.2,0.846
252,42,3,2,13,16.776,3,0.2,1.6776
491,0,2,1,3,33.74,7,0.0,15.5204
438,3,3,1,14,1325.85,5,0.0,238.653
438,3,3,0,4,333.999,3,0.15,3.9294
438,3,3,1,2,19.9,5,0.0,6.567
521,6,1,0,5,1268.82,9,0.0,266.4522
521,6,1,0,4,283.92,4,0.0,82.3368
521,6,1,1,2,5.68,2,0.0,1.7608
233,12,0,1,14,375.34,1,0.0,18.767
401,3,3,1,12,96.08,2,0.0,46.1184
401,3,3,1,3,11.68,2,0.2,3.942
401,3,3,1,8,4.36,2,0.0,1.7876
452,45,3,1,10,29.24,4,0.0,13.7428
266,3,3,1,3,117.488,7,0.2,41.1208
266,3,3,0,9,18.84,3,0.0,6.0288
329,30,1,1,2,12.42,3,0.0,5.2164
421,20,0,1,12,12.96,2,0.0,6.2208
438,3,3,1,1,69.48,1,0.0,20.844
329,30,1,2,13,85.9,2,0.0,2.577
338,26,3,1,2,18.06,7,0.0,4.6956
338,26,3,1,12,79.14,3,0.0,36.4044
338,26,3,0,9,37.4,2,0.0,14.212
67,41,0,1,3,2.512,2,0.8,-4.396
67,41,0,1,8,18.864,9,0.2,6.1308
266,3,3,2,13,61.192,1,0.2,6.1192
266,3,3,1,1,67.84,1,0.0,18.3168
452,45,3,0,5,48.712,1,0.2,5.4801
452,45,3,1,2,17.94,3,0.0,4.6644
452,45,3,1,14,242.94,3,0.0,4.8588
153,8,2,1,3,7.764,4,0.7,-5.176
93,40,2,2,13,467.04,4,0.2,58.38
390,37,1,2,13,128.85,3,0.0,3.8655
390,37,1,1,12,8.4,2,0.0,4.116
390,37,1,2,0,199.98,2,0.0,83.9916
390,37,1,0,5,110.98,1,0.0,15.5372
216,8,2,0,5,207.984,2,0.2,-28.5978
216,8,2,1,12,36.112,2,0.2,12.6392
216,8,2,0,9,35.568,2,0.2,5.7798
216,8,2,1,12,88.768,2,0.2,31.0688
343,3,3,1,12,12.9,2,0.0,6.321
216,8,2,2,0,717.12,9,0.2,152.388
329,30,1,1,3,21.36,5,0.2,7.209
329,30,1,1,3,6.688,2,0.2,2.3408
329,30,1,2,13,773.94,6,0.0,224.4426
80,11,0,1,15,20.568,3,0.2,1.5426
80,11,0,1,1,4.356,2,0.8,-11.7612
80,11,0,2,0,19.04,4,0.2,-1.428
208,3,3,1,10,5.22,2,0.0,2.4012
437,3,3,1,14,84.84,3,0.0,22.9068
323,40,2,1,8,7.24,5,0.2,1.1765
329,30,1,1,10,14.4,5,0.0,7.056
92,4,3,1,12,15.552,3,0.2,5.4432
92,4,3,0,5,1325.76,6,0.2,149.148
92,4,3,1,3,3.108,2,0.7,-2.1756
438,3,3,1,3,6.672,3,0.2,2.1684
438,3,3,2,13,689.408,4,0.2,77.5584
80,11,0,1,3,1889.99,5,0.8,-2929.4845
289,40,2,1,7,55.936,8,0.2,18.8784
289,40,2,1,10,18.432,8,0.2,5.9904
289,40,2,0,9,20.32,5,0.2,3.556
329,30,1,1,3,52.064,4,0.2,18.8732
394,31,2,1,1,48.784,1,0.2,3.6588
394,31,2,1,3,13.092,4,0.7,-10.0372
266,3,3,2,13,109.592,1,0.2,8.2194
266,3,3,1,12,56.7,5,0.0,27.783
266,3,3,2,0,79.99,1,0.0,28.7964
331,44,2,1,15,69.5,5,0.0,20.155
331,44,2,1,12,191.6,4,0.0,91.968
266,3,3,1,12,10.56,2,0.0,5.0688
215,22,2,2,0,47.79,3,0.0,16.2486
407,12,0,1,14,714.3,5,0.0,207.147
329,30,1,2,11,2321.9,2,0.0,1114.512
329,30,1,1,14,17.94,3,0.0,3.0498
374,36,1,1,3,9.522,1,0.7,-6.9828
374,36,1,2,13,791.964,6,0.4,-131.994
374,36,1,1,3,4.923,3,0.7,-3.9384
375,1,3,0,4,209.979,7,0.7,-356.9643
86,33,1,1,3,33.93,3,0.7,-22.62
86,33,1,1,14,222.32,7,0.2,25.011
86,33,1,2,13,210.564,6,0.4,-52.641
485,33,1,0,9,35.168,7,0.2,9.6712
485,33,1,2,13,1502.376,4,0.4,-250.396
266,3,3,0,9,10.11,3,0.0,3.2352
266,3,3,2,0,772.47,3,0.0,146.7693
266,3,3,1,15,20.46,2,0.0,5.3196
329,30,1,1,15,347.58,3,0.0,17.379
437,3,3,2,0,72.64,2,0.0,21.792
437,3,3,2,0,772.47,3,0.0,146.7693
437,3,3,0,9,39.92,4,0.0,11.1776
345,34,0,1,3,33.48,2,0.0,16.4052
345,34,0,2,13,461.97,3,0.0,133.9713
345,34,0,1,1,137.62,2,0.0,60.5528
345,34,0,0,5,302.67,3,0.0,72.6408
80,11,0,2,0,239.976,3,0.2,53.9946
438,3,3,1,2,8.34,3,0.0,2.1684
438,3,3,1,15,8.57,1,0.0,2.2282
438,3,3,1,3,119.616,8,0.2,40.3704
499,28,1,0,5,212.94,3,0.0,25.5528
499,28,1,1,1,26.49,1,0.0,7.4172
299,47,0,0,4,687.4,5,0.0,48.118
452,45,3,0,16,653.55,3,0.0,111.1035
452,45,3,2,0,33.9,2,0.0,2.034
321,11,0,2,0,239.96,5,0.2,83.986
521,6,1,0,16,199.836,4,0.3,-37.1124
521,6,1,2,13,716.0,2,0.0,193.32
521,6,1,1,3,221.06,7,0.0,103.8982
266,3,3,1,12,67.71,3,0.0,32.5008
266,3,3,1,1,129.92,4,0.0,38.976
266,3,3,0,9,467.46,9,0.0,191.6586
266,3,3,1,12,61.4,5,0.0,28.858
266,3,3,1,14,720.76,4,0.0,187.3976
266,3,3,1,3,5.184,3,0.2,1.8144
266,3,3,1,2,14.7,5,0.0,3.969
80,11,0,1,3,8.134,7,0.8,-13.8278
80,11,0,2,0,79.984,2,0.2,13.9972
121,45,3,1,12,18.54,2,0.0,8.7138
374,36,1,1,7,24.4,2,0.2,7.93
21,9,2,1,12,195.64,4,0.0,91.9508
109,41,0,2,0,398.4,5,0.2,84.66
109,41,0,1,2,7.056,3,0.2,0.7938
109,41,0,0,4,1352.3976,9,0.32,-437.5404
312,3,3,1,12,26.4,5,0.0,11.88
312,3,3,1,14,41.88,6,0.0,0.8376
374,36,1,1,3,99.846,9,0.7,-83.205
165,15,2,2,13,699.98,2,0.0,195.9944
165,15,2,1,14,584.82,9,0.0,70.1784
300,21,0,1,3,43.98,2,0.0,21.99
300,21,0,2,13,377.97,3,0.0,105.8316
300,21,0,0,9,123.96,3,0.0,11.1564
521,6,1,2,13,391.98,2,0.0,113.6742
60,31,2,2,0,383.976,3,0.2,81.5949
60,31,2,0,16,1781.682,7,0.4,-653.2834
266,3,3,1,2,21.4,5,0.0,6.206
487,20,0,2,6,549.99,1,0.0,274.995
487,20,0,1,1,167.535,3,0.1,37.23
487,20,0,1,7,38.34,3,0.0,17.253
487,20,0,0,9,53.88,6,0.0,22.6296
487,20,0,2,13,299.98,2,0.0,83.9944
438,3,3,1,14,62.8,4,0.0,15.7
266,3,3,1,3,13.904,2,0.2,4.5188
207,41,0,0,16,744.1,5,0.3,-95.67
207,41,0,1,14,44.84,5,0.2,5.605
207,41,0,0,16,401.59,2,0.3,-131.951
299,47,0,1,3,18.24,3,0.0,8.5728
438,3,3,0,4,359.499,3,0.15,-29.6058
438,3,3,1,14,10.48,1,0.0,2.8296
86,33,1,1,12,20.736,4,0.2,7.2576
308,31,2,2,0,35.168,4,0.2,8.3524
308,31,2,1,12,64.704,3,0.2,23.4552
269,19,1,1,12,105.52,4,0.0,48.5392
109,41,0,1,3,5.792,2,0.8,-9.5568
374,36,1,2,13,466.158,7,0.4,-93.2316
374,36,1,2,0,10.312,1,0.2,-1.289
374,36,1,1,3,2.556,3,0.7,-1.7892
268,4,3,1,12,7.968,2,0.2,2.8884
268,4,3,1,7,8.784,1,0.2,3.1842
268,4,3,1,8,3.024,3,0.2,-0.6048
526,37,1,1,14,51.45,3,0.0,13.8915
80,11,0,1,1,14.016,4,0.8,-31.536
80,11,0,0,16,214.95,5,0.5,-120.372
80,11,0,2,13,35.04,4,0.2,-7.008
80,11,0,0,9,10.776,3,0.6,-4.8492
80,11,0,1,3,4.6,2,0.8,-8.05
80,11,0,1,14,35.168,2,0.2,-8.3524
27,3,3,1,3,19.152,3,0.2,6.4638
109,41,0,1,2,4.448,2,0.2,0.3336
109,41,0,1,12,5.184,1,0.2,1.8792
109,41,0,1,12,15.552,3,0.2,5.4432
374,36,1,1,12,40.032,6,0.2,12.51
374,36,1,2,0,16.776,3,0.2,5.0328
119,8,2,0,5,186.304,4,0.2,13.9728
94,9,2,2,0,66.36,4,0.0,23.226
323,40,2,1,2,42.048,9,0.2,5.256
323,40,2,1,2,67.92,5,0.2,6.792
374,36,1,1,7,52.512,6,0.2,19.692
374,36,1,1,14,186.912,6,0.2,-35.046
374,36,1,1,12,10.048,4,0.2,3.14
80,11,0,0,9,17.496,9,0.6,-7.4358
109,41,0,1,12,15.552,3,0.2,5.4432
65,29,3,1,3,10.776,3,0.2,3.3675
374,36,1,1,10,3.304,1,0.2,1.0738
329,30,1,1,14,35.48,1,0.0,0.0
343,30,1,1,8,34.44,3,0.0,16.1868
343,30,1,2,11,629.93,7,0.0,296.0671
343,30,1,1,3,79.056,9,0.2,28.6578
233,16,2,1,14,232.55,5,0.0,9.302
233,16,2,2,0,99.98,2,0.0,42.9914
233,16,2,1,12,19.44,3,0.0,9.3312
233,16,2,1,12,12.96,2,0.0,6.3504
329,30,1,0,16,464.292,9,0.4,-108.3348
329,30,1,1,7,68.46,7,0.0,31.4916
329,30,1,2,11,2799.96,4,0.0,1371.9804
329,30,1,1,1,601.3,2,0.0,198.429
329,30,1,2,13,16.99,1,0.0,4.4174
329,30,1,2,13,287.97,3,0.0,80.6316
329,30,1,1,12,44.82,9,0.0,21.0654
9,3,3,0,9,101.12,8,0.0,37.4144
119,8,2,2,13,107.976,3,0.2,37.7916
329,30,1,1,1,58.73,7,0.0,14.6825
329,30,1,1,3,93.344,4,0.2,32.6704
452,45,3,1,8,17.05,5,0.0,8.184
437,3,3,1,3,8.096,2,0.2,2.7324
345,34,0,0,9,30.36,4,0.0,13.0548
316,30,1,1,7,23.34,3,0.0,10.9698
316,30,1,1,12,51.55,5,0.0,24.2285
438,3,3,2,0,119.9,2,0.0,43.164
329,30,1,0,5,1317.492,6,0.1,292.776
329,30,1,1,15,63.84,8,0.0,18.5136
329,30,1,1,3,3.592,1,0.2,1.1225
266,3,3,0,9,86.26,2,0.0,29.3284
266,3,3,1,14,139.04,4,0.0,38.9312
266,3,3,1,1,46.8,4,0.0,16.38
72,1,3,0,9,8.544,4,0.2,1.9224
72,1,3,0,5,842.376,3,0.2,105.297
262,30,1,2,13,1214.85,3,0.0,352.3065
438,3,3,1,14,67.78,2,0.0,16.945
192,24,3,1,14,39.9,5,0.0,10.374
329,30,1,1,3,2.688,1,0.2,0.84
329,30,1,1,2,6.6,3,0.0,2.904
226,23,0,1,3,28.4,4,0.0,13.064
226,23,0,0,9,212.94,3,0.0,34.0704
80,11,0,2,13,1001.584,2,0.2,125.198
80,11,0,0,5,569.058,3,0.3,-178.8468
80,11,0,0,9,14.224,2,0.6,-10.3124
371,1,3,2,13,105.584,2,0.2,9.2386
371,1,3,2,13,68.72,2,0.2,-14.603
452,45,3,0,4,1367.84,8,0.0,259.8896
474,20,0,0,5,301.96,2,0.0,33.2156
364,3,3,0,5,170.352,3,0.2,-17.0352
297,20,0,1,2,3.9,2,0.0,1.521
297,20,0,1,12,12.84,3,0.0,5.778
297,20,0,1,12,15.84,3,0.0,7.128
297,20,0,0,5,563.94,3,0.0,112.788
297,20,0,1,14,62.94,3,0.0,11.9586
297,20,0,1,14,535.41,3,0.0,160.623
123,20,0,0,5,3504.9,5,0.0,700.98
123,20,0,1,12,144.12,3,0.0,69.1776
123,20,0,1,12,314.55,3,0.0,150.984
392,4,3,1,2,3.408,1,0.2,0.8946
502,41,0,1,3,2.072,2,0.8,-3.5224
502,41,0,0,4,328.3992,3,0.32,-91.7586
438,3,3,1,3,53.248,2,0.2,19.968
329,30,1,1,3,4.992,3,0.2,1.6848
266,3,3,0,9,37.68,2,0.0,15.8256
266,3,3,2,13,258.576,2,0.2,19.3932
266,3,3,1,1,75.84,2,0.0,29.5776
526,37,1,1,12,45.36,7,0.0,21.7728
526,37,1,1,3,45.78,3,0.0,22.89
94,9,2,1,14,40.29,3,0.0,10.0725
94,9,2,1,3,38.71,7,0.0,17.8066
216,8,2,1,14,1801.632,6,0.2,-337.806
374,36,1,2,13,748.752,8,0.4,-162.2296
94,12,0,2,0,199.96,4,0.0,15.9968
94,12,0,0,5,1516.2,7,0.0,394.212
364,41,0,2,0,167.952,6,0.2,-27.2922
364,41,0,1,2,45.04,2,0.2,4.504
438,3,3,1,7,23.16,2,0.0,11.58
93,38,2,0,9,397.6,5,0.0,43.736
93,38,2,1,12,85.96,7,0.0,40.4012
93,38,2,1,2,13.12,4,0.0,4.3296
93,38,2,1,3,45.66,3,0.0,22.3734
225,45,3,1,7,158.13,3,0.0,77.4837
225,45,3,2,13,43.6,5,0.2,4.36
420,41,0,1,15,3930.072,3,0.2,-786.0144
420,41,0,1,8,2.304,1,0.2,0.7776
420,41,0,2,13,431.976,3,0.2,32.3982
420,41,0,2,0,41.72,7,0.2,5.7365
342,3,3,0,9,104.23,7,0.0,28.1421
342,3,3,1,14,70.26,3,0.0,18.9702
23,30,1,1,2,9.26,2,0.0,3.0558
23,30,1,1,14,105.98,2,0.0,4.2392
23,30,1,1,8,1.24,1,0.0,0.5828
23,30,1,1,10,20.7,2,0.0,9.936
23,30,1,1,12,28.9,5,0.0,14.161
23,30,1,1,7,27.18,1,0.0,12.7746
330,6,1,1,14,465.18,3,0.0,120.9468
329,30,1,1,14,36.63,3,0.0,9.8901
399,3,3,1,14,51.45,3,0.0,13.8915
399,3,3,1,10,7.83,3,0.0,3.6018
399,3,3,1,2,35.4,5,0.0,13.452
399,3,3,1,12,29.9,5,0.0,13.455
418,20,0,1,7,17.48,2,0.0,8.2156
266,3,3,1,12,79.14,3,0.0,36.4044
329,30,1,1,2,8.4,5,0.0,4.2
123,20,0,0,5,498.26,7,0.0,134.5302
123,20,0,0,4,212.94,3,0.0,57.4938
464,23,0,1,1,706.86,7,0.0,197.9208
464,23,0,2,13,114.95,5,0.0,2.299
464,23,0,1,3,43.19,7,0.0,20.7312
266,3,3,1,12,166.44,3,0.0,79.8912
329,30,1,1,3,36.56,5,0.2,12.796
329,30,1,1,3,186.144,6,0.2,60.4968
329,30,1,0,4,353.568,2,0.2,-44.196
438,3,3,1,12,81.98,2,0.0,40.1702
159,3,3,1,3,14.624,2,0.2,5.1184
159,3,3,0,16,697.16,5,0.2,8.7145
159,3,3,0,9,30.93,1,0.0,12.6813
159,3,3,1,3,27.496,7,0.2,9.2799
477,2,2,0,5,605.34,6,0.0,145.2816
438,3,3,0,16,210.008,1,0.2,2.6251
211,12,0,1,1,54.96,3,0.0,15.9384
93,18,1,0,9,164.22,3,0.0,50.9082
93,18,1,0,4,362.94,3,0.0,36.294
93,18,1,2,0,59.98,2,0.0,26.3912
440,3,3,1,14,332.94,3,0.0,6.6588
440,3,3,1,3,39.872,2,0.2,12.9584
452,45,3,1,15,13.68,2,0.0,3.6936
67,41,0,1,3,3.318,3,0.8,-5.6406
16,44,2,1,3,10.44,1,0.0,4.8024
266,3,3,0,16,136.464,2,0.2,15.3522
266,3,3,2,13,333.576,3,0.2,33.3576
266,3,3,1,3,12.544,2,0.2,4.704
155,11,0,1,1,20.768,8,0.8,-52.9584
452,45,3,2,0,43.5,3,0.0,10.875
374,36,1,1,8,12.576,4,0.2,4.0872
94,9,2,2,0,249.95,5,0.0,19.996
94,9,2,1,12,49.12,4,0.0,23.0864
500,44,2,1,1,182.91,3,0.0,53.0439
121,45,3,1,3,107.648,2,0.2,33.64
38,36,1,0,5,99.372,2,0.3,-7.098
38,36,1,0,9,33.568,2,0.2,-5.4548
345,34,0,1,12,10.56,2,0.0,4.752
395,3,3,1,12,38.88,6,0.0,18.6624
266,3,3,1,12,35.2,5,0.0,16.544
374,36,1,1,12,45.528,3,0.2,15.9348
207,41,0,2,13,196.776,3,0.2,14.7582
207,41,0,1,3,2.92,2,0.8,-4.818
207,41,0,0,16,200.795,1,0.3,-22.948
207,41,0,2,0,46.688,4,0.2,-2.918
207,41,0,1,2,21.864,3,0.2,3.5529
452,45,3,1,12,11.76,2,0.0,5.7624
452,45,3,1,12,167.94,3,0.0,82.2906
452,45,3,1,1,3.89,1,0.0,1.0114
527,30,1,2,11,52.44,4,0.0,24.1224
438,3,3,0,9,32.36,4,0.0,11.6496
438,3,3,1,1,406.6,5,0.0,113.848
266,3,3,0,9,27.92,4,0.0,8.0968
266,3,3,0,16,399.672,7,0.2,-14.9877
295,8,2,1,3,3.744,4,0.7,-2.6208
60,43,1,0,5,715.2,3,0.0,178.8
150,2,2,2,0,159.8,4,0.0,70.312
150,2,2,2,0,44.75,5,0.0,8.5025
344,41,0,0,5,340.116,6,0.3,-9.7176
500,44,2,1,12,105.52,4,0.0,48.5392
299,47,0,2,0,13.48,1,0.0,1.8872
123,20,0,1,14,85.52,2,0.0,22.2352
410,21,0,0,9,6.16,2,0.0,2.9568
410,21,0,1,12,36.84,3,0.0,17.3148
452,45,3,1,14,15.84,3,0.0,0.0
452,45,3,1,10,44.4,3,0.0,22.2
267,4,3,1,7,21.24,9,0.2,7.434
267,4,3,1,3,9.552,8,0.7,-7.3232
267,4,3,0,4,89.991,3,0.7,-152.9847
438,3,3,1,12,163.96,4,0.0,80.3404
207,41,0,1,12,17.904,2,0.2,6.2664
207,41,0,0,5,966.7,5,0.3,-13.81
207,41,0,1,12,182.112,6,0.2,61.4628
295,8,2,1,14,4.464,1,0.2,0.3348
287,33,1,0,16,51.588,1,0.4,-15.4764
418,21,0,1,10,50.4,8,0.0,23.184
207,41,0,1,12,89.568,2,0.2,32.4684
527,30,1,0,9,14.89,1,0.0,4.0203
527,30,1,2,13,543.92,8,0.0,135.98
437,3,3,1,7,4.08,2,0.0,1.9176
437,3,3,1,10,18.9,3,0.0,8.694
464,44,2,0,16,2275.5,10,0.0,386.835
464,44,2,2,0,1979.7,6,0.0,653.301
464,44,2,1,10,62.1,6,0.0,29.808
116,11,0,0,5,37.296,2,0.3,-1.0656
163,41,0,0,9,8.544,2,0.6,-7.476
343,30,1,0,9,68.95,5,0.0,28.959
343,30,1,1,14,296.37,3,0.0,80.0199
343,30,1,2,13,39.98,2,0.0,1.999
207,41,0,0,5,191.058,3,0.3,-46.3998
207,41,0,1,2,13.04,5,0.2,3.912
207,41,0,1,3,1525.188,6,0.8,-2287.782
179,31,2,1,10,9.216,4,0.2,3.3408
179,31,2,1,15,28.048,2,0.2,3.506
438,3,3,0,9,64.96,2,0.0,21.4368
438,3,3,1,7,30.56,4,0.0,14.9744
178,31,2,0,5,187.056,9,0.2,11.691
228,40,2,0,9,11.808,2,0.2,1.3284
228,40,2,0,9,9.656,1,0.2,1.5691
228,40,2,1,12,20.736,4,0.2,7.2576
228,40,2,1,3,27.36,3,0.7,-21.888
228,40,2,0,16,2314.116,7,0.4,-1002.7836
228,40,2,1,3,34.236,4,0.7,-26.2476
228,40,2,0,9,19.76,2,0.2,5.928
171,25,0,1,12,15.96,2,0.0,7.98
240,3,3,1,2,16.9,5,0.0,6.253
240,3,3,0,9,25.08,6,0.0,9.0288
247,19,1,1,2,6.68,2,0.0,2.004
266,3,3,1,12,19.44,3,0.0,9.3312
207,41,0,2,13,31.92,2,0.2,2.394
329,30,1,1,3,33.568,2,0.2,11.7488
329,30,1,0,9,63.94,1,0.0,24.9366
329,30,1,1,3,60.6,5,0.2,20.4525
329,30,1,1,15,22.72,4,0.0,6.5888
330,6,1,0,9,10.68,4,0.0,4.0584
330,6,1,1,12,17.34,3,0.0,8.4966
330,6,1,1,12,3.38,1,0.0,1.5548
452,45,3,1,3,26.976,4,0.2,8.7672
451,1,3,1,12,307.776,7,0.2,111.5688
343,30,1,1,14,244.55,5,0.0,4.891
343,30,1,1,7,12.24,6,0.0,5.7528
343,30,1,2,0,13.98,2,0.0,6.0114
343,30,1,2,0,899.95,5,0.0,53.997
109,41,0,1,7,1.632,1,0.2,0.5508
109,41,0,2,13,267.96,5,0.2,16.7475
410,30,1,2,0,31.95,1,0.0,2.2365
266,3,3,1,14,725.84,4,0.0,210.4936
266,3,3,1,3,10.896,3,0.2,3.9498
266,3,3,1,3,8.544,2,0.2,2.8836
523,21,0,1,3,32.34,3,0.0,15.5232
523,21,0,1,12,39.9,5,0.0,19.95
361,11,0,1,12,143.856,9,0.2,48.5514
109,41,0,1,12,41.92,4,0.2,15.196
109,41,0,2,13,329.584,2,0.2,37.0782
308,16,2,1,3,87.28,8,0.0,41.0216
266,3,3,0,5,279.456,6,0.2,20.9592
266,3,3,1,12,8.0,2,0.0,3.84
438,3,3,1,3,27.24,5,0.2,9.534
438,3,3,2,0,16.36,1,0.0,1.636
438,3,3,1,14,15.78,2,0.0,0.6312
438,3,3,1,2,45.98,2,0.0,12.8744
150,31,2,0,4,198.272,8,0.2,-32.2192
109,41,0,1,14,720.76,5,0.2,54.057
520,14,0,0,9,70.56,6,0.0,23.9904
520,14,0,1,1,81.96,2,0.0,22.9488
464,35,3,1,1,64.864,4,0.2,6.4864
207,41,0,2,13,151.192,1,0.2,13.2293
452,45,3,2,13,88.776,3,0.2,7.7679
452,45,3,1,10,11.56,4,0.0,5.4332
452,45,3,1,14,15.58,1,0.0,3.895
2,33,1,1,12,85.056,3,0.2,28.7064
341,20,0,0,9,273.96,2,0.0,71.2296
341,20,0,0,9,306.9,3,0.0,79.794
207,41,0,1,12,15.552,3,0.2,5.4432
207,41,0,0,16,347.361,7,0.3,-69.4722
207,41,0,1,12,10.368,2,0.2,3.6288
452,45,3,2,0,98.16,6,0.0,9.816
452,45,3,1,2,31.44,3,0.0,7.86
374,36,1,1,7,348.488,7,0.2,117.6147
374,36,1,1,14,172.736,4,0.2,-30.2288
266,3,3,1,12,15.54,3,0.0,7.6146
266,3,3,2,11,105.552,6,0.2,35.6238
207,41,0,1,12,25.92,5,0.2,9.072
207,41,0,1,8,15.808,8,0.2,5.3352
207,41,0,1,12,10.368,2,0.2,3.7584
374,36,1,2,13,358.2,3,0.4,41.79
374,36,1,2,13,545.916,14,0.4,72.7888
415,2,2,1,3,40.41,9,0.0,18.5886
266,3,3,2,13,167.976,3,0.2,10.4985
266,3,3,2,0,109.53,3,0.0,47.0979
266,3,3,1,10,9.82,2,0.0,4.8118
452,45,3,1,3,26.352,3,0.2,9.5526
521,6,1,1,10,22.5,6,0.0,10.8
521,6,1,1,10,9.96,2,0.0,4.5816
521,6,1,1,3,213.08,7,0.0,102.2784
521,6,1,0,4,1025.88,6,0.0,235.9524
391,42,3,1,12,21.98,7,0.0,9.891
438,3,3,0,9,63.2,5,0.0,23.384
266,3,3,1,1,39.0,12,0.0,11.31
241,33,1,1,3,2.907,3,0.7,-2.0349
266,3,3,0,4,556.665,5,0.15,6.549
452,45,3,2,0,71.98,2,0.0,15.1158
452,45,3,2,0,79.98,2,0.0,26.3934
329,30,1,1,3,24.672,4,0.2,7.71
329,30,1,1,3,3.744,1,0.2,1.3104
266,3,3,2,13,445.96,5,0.2,55.745
266,3,3,2,0,36.24,1,0.0,15.2208
266,3,3,1,8,10.65,3,0.0,5.0055
438,3,3,1,12,87.92,4,0.0,40.4432
438,3,3,1,3,22.424,1,0.2,8.409
438,3,3,1,3,90.48,3,0.2,33.93
438,3,3,1,14,42.76,1,0.0,11.1176
89,29,3,1,3,10.08,7,0.2,3.528
89,29,3,2,0,101.34,3,0.0,8.1072
520,14,0,2,13,224.75,5,0.0,62.93
80,11,0,1,1,73.176,6,0.8,-197.5752
80,11,0,1,12,20.736,4,0.2,7.2576
80,11,0,2,13,39.984,2,0.2,-8.9964
348,25,0,1,3,15.36,2,0.0,7.68
207,41,0,1,12,36.288,7,0.2,12.7008
207,41,0,2,13,150.384,2,0.2,15.0384
374,36,1,2,13,280.782,3,0.4,-60.8361
374,36,1,2,0,31.984,2,0.2,1.1994
266,3,3,1,3,11.232,3,0.2,3.9312
407,15,2,1,12,26.4,5,0.0,11.88
506,5,1,1,2,3.52,2,0.0,1.0208
266,3,3,2,0,1649.95,5,0.0,659.98
266,3,3,0,9,111.9,6,0.0,51.474
266,3,3,0,4,599.165,5,0.15,35.245
438,3,3,1,14,46.53,3,0.0,12.0978
429,8,2,0,9,31.984,2,0.2,1.999
240,33,1,1,1,161.568,2,0.2,16.1568
240,33,1,1,12,4.064,1,0.2,1.3716
240,33,1,1,3,6.216,4,0.7,-4.9728
72,1,3,1,2,8.896,4,0.2,0.6672
266,3,3,1,1,1640.7,5,0.0,459.396
266,3,3,2,0,270.0,3,0.0,97.2
360,8,2,0,9,19.52,2,0.2,5.368
360,8,2,1,3,9.81,5,0.7,-6.867
360,8,2,0,9,213.216,3,0.2,15.9912
329,30,1,1,3,588.784,2,0.2,183.995
221,8,2,1,2,2.064,1,0.2,0.1548
168,1,3,1,12,6.368,2,0.2,2.388
329,30,1,2,0,99.6,1,0.0,36.852
329,30,1,1,3,62.296,13,0.2,21.0249
329,30,1,1,2,10.71,3,0.0,2.7846
207,41,0,1,7,20.936,1,0.2,7.0659
329,30,1,2,13,33.0,6,0.0,8.25
329,30,1,2,0,249.95,5,0.0,87.4825
346,14,0,1,15,357.93,3,0.0,7.1586
346,14,0,2,0,57.4,5,0.0,10.906
346,14,0,1,3,331.96,2,0.0,149.382
346,14,0,0,9,40.56,2,0.0,12.9792
461,26,3,1,15,86.2,5,0.0,24.998
413,11,0,1,12,38.016,6,0.2,13.7808
374,36,1,1,14,8.384,1,0.2,0.7336
374,36,1,1,2,6.848,2,0.2,0.7704
135,45,3,1,8,19.6,5,0.0,9.604
135,45,3,0,9,68.46,2,0.0,20.538
438,3,3,1,3,13.344,6,0.2,4.3368
438,3,3,0,16,1478.272,8,0.2,92.392
19,31,2,1,14,16.272,1,0.2,-3.8646
266,3,3,0,9,9.24,3,0.0,4.4352
451,1,3,1,3,32.34,10,0.7,-23.716
451,1,3,1,12,56.064,4,0.2,19.6224
451,1,3,1,7,108.72,5,0.2,36.693
451,1,3,0,4,181.47,5,0.7,-320.597
207,41,0,1,12,16.176,3,0.2,6.066
438,3,3,0,5,122.352,3,0.2,13.7646
437,3,3,0,5,585.552,3,0.2,73.194
437,3,3,1,12,19.44,3,0.0,9.3312
187,33,1,1,1,123.92,5,0.2,9.294
362,4,3,0,9,13.36,5,0.2,4.008
362,4,3,1,14,78.256,2,0.2,-17.6076
362,4,3,0,4,102.018,7,0.7,-183.6324
158,25,0,1,14,750.68,2,0.0,37.534
278,21,0,1,10,44.4,3,0.0,22.2
278,21,0,1,14,84.55,5,0.0,22.8285
278,21,0,1,12,17.94,3,0.0,8.7906
330,6,1,1,3,128.4,3,0.0,62.916
295,8,2,1,3,1.869,1,0.7,-1.3083
437,3,3,2,13,103.192,1,0.2,11.6091
437,3,3,2,0,36.0,2,0.0,6.48
437,3,3,2,0,239.96,4,0.0,115.1808
437,3,3,1,14,40.68,2,0.0,0.4068
295,8,2,0,5,419.136,4,0.2,-68.1096
295,8,2,1,7,23.472,3,0.2,7.6284
434,41,0,1,3,3.592,4,0.8,-6.286
216,8,2,2,13,23.976,3,0.2,-5.6943
216,8,2,1,10,6.264,3,0.2,2.0358
216,8,2,1,1,20.808,3,0.2,1.8207
216,8,2,0,5,218.352,3,0.2,-19.1058
207,41,0,1,14,18.16,2,0.2,1.816
438,3,3,1,15,7.36,2,0.0,0.1472
438,3,3,1,10,41.4,4,0.0,19.872
